,model,seed,name,MCC
596,svm,19_skf_1,svm_seed_19_skf_1_paras_5_kernel_rbf_C_1_gamma_0.1_weight_balanced,0.275
597,svm,19_skf_2,svm_seed_19_skf_2_paras_5_kernel_rbf_C_1_gamma_0.1_weight_balanced,0.177
598,svm,19_skf_3,svm_seed_19_skf_3_paras_5_kernel_rbf_C_1_gamma_0.1_weight_balanced,0.218
599,svm,19_skf_4,svm_seed_19_skf_4_paras_5_kernel_rbf_C_1_gamma_0.1_weight_balanced,0.23
4600,rf,0_skf_0,rf_seed_0_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.289
4601,rf,0_skf_1,rf_seed_0_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.278
4602,rf,0_skf_2,rf_seed_0_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.24100000000000002
4603,rf,0_skf_3,rf_seed_0_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.305
4604,rf,0_skf_4,rf_seed_0_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.289
4605,rf,1_skf_0,rf_seed_1_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.273
4606,rf,1_skf_1,rf_seed_1_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.228
4607,rf,1_skf_2,rf_seed_1_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.297
4608,rf,1_skf_3,rf_seed_1_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.258
4610,rf,2_skf_0,rf_seed_2_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.24600000000000002
4611,rf,2_skf_1,rf_seed_2_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.223
4613,rf,2_skf_3,rf_seed_2_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.226
4615,rf,3_skf_0,rf_seed_3_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.28300000000000003
4616,rf,3_skf_1,rf_seed_3_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.24600000000000002
4617,rf,3_skf_2,rf_seed_3_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.198
4619,rf,3_skf_4,rf_seed_3_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.289
4620,rf,4_skf_0,rf_seed_4_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.305
4621,rf,4_skf_1,rf_seed_4_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.261
4622,rf,4_skf_2,rf_seed_4_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.285
4623,rf,4_skf_3,rf_seed_4_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.251
4624,rf,4_skf_4,rf_seed_4_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.242
4625,rf,5_skf_0,rf_seed_5_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.196
4626,rf,5_skf_1,rf_seed_5_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.265
4629,rf,5_skf_4,rf_seed_5_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.237
4630,rf,6_skf_0,rf_seed_6_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.249
4631,rf,6_skf_1,rf_seed_6_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.221
4633,rf,6_skf_3,rf_seed_6_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.289
4634,rf,6_skf_4,rf_seed_6_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.261
4635,rf,7_skf_0,rf_seed_7_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.31
4636,rf,7_skf_1,rf_seed_7_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.289
4637,rf,7_skf_2,rf_seed_7_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.278
4638,rf,7_skf_3,rf_seed_7_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.281
4639,rf,7_skf_4,rf_seed_7_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.27899999999999997
4640,rf,8_skf_0,rf_seed_8_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.27399999999999997
4641,rf,8_skf_1,rf_seed_8_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.305
4642,rf,8_skf_2,rf_seed_8_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.26899999999999996
4643,rf,8_skf_3,rf_seed_8_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.313
4644,rf,8_skf_4,rf_seed_8_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.293
4645,rf,9_skf_0,rf_seed_9_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.293
4648,rf,9_skf_3,rf_seed_9_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.253
4649,rf,9_skf_4,rf_seed_9_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.201
4650,rf,10_skf_0,rf_seed_10_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.221
4651,rf,10_skf_1,rf_seed_10_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.289
4652,rf,10_skf_2,rf_seed_10_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.27399999999999997
4653,rf,10_skf_3,rf_seed_10_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.258
4654,rf,10_skf_4,rf_seed_10_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.235
4655,rf,11_skf_0,rf_seed_11_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.251
4656,rf,11_skf_1,rf_seed_11_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.214
4657,rf,11_skf_2,rf_seed_11_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.305
4658,rf,11_skf_3,rf_seed_11_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.297
4659,rf,11_skf_4,rf_seed_11_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.23
4661,rf,12_skf_1,rf_seed_12_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.285
4663,rf,12_skf_3,rf_seed_12_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.301
4664,rf,12_skf_4,rf_seed_12_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.289
4665,rf,13_skf_0,rf_seed_13_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.297
4666,rf,13_skf_1,rf_seed_13_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.27399999999999997
4667,rf,13_skf_2,rf_seed_13_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.301
4668,rf,13_skf_3,rf_seed_13_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.31
4670,rf,14_skf_0,rf_seed_14_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.271
4671,rf,14_skf_1,rf_seed_14_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.23
4672,rf,14_skf_2,rf_seed_14_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.24600000000000002
4673,rf,14_skf_3,rf_seed_14_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.223
4674,rf,14_skf_4,rf_seed_14_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.298
4675,rf,15_skf_0,rf_seed_15_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.309
4676,rf,15_skf_1,rf_seed_15_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.237
4677,rf,15_skf_2,rf_seed_15_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.244
4680,rf,16_skf_0,rf_seed_16_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.237
4681,rf,16_skf_1,rf_seed_16_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.297
4683,rf,16_skf_3,rf_seed_16_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.193
4684,rf,16_skf_4,rf_seed_16_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.253
4685,rf,17_skf_0,rf_seed_17_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.27699999999999997
4686,rf,17_skf_1,rf_seed_17_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.26899999999999996
4688,rf,17_skf_3,rf_seed_17_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.207
4689,rf,17_skf_4,rf_seed_17_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.253
4690,rf,18_skf_0,rf_seed_18_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.203
4691,rf,18_skf_1,rf_seed_18_skf_1_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.261
4692,rf,18_skf_2,rf_seed_18_skf_2_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.313
4693,rf,18_skf_3,rf_seed_18_skf_3_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.301
4694,rf,18_skf_4,rf_seed_18_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.278
4695,rf,19_skf_0,rf_seed_19_skf_0_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.27699999999999997
4699,rf,19_skf_4,rf_seed_19_skf_4_paras_55_estimator_700_depth_7_random_1_leaf_9_year_1997_weight_balanced,0.285
500,xgboost,0_skf_0,xgboost_seed_0_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.203
501,xgboost,0_skf_1,xgboost_seed_0_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.21
502,xgboost,0_skf_2,xgboost_seed_0_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.273
504,xgboost,0_skf_4,xgboost_seed_0_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.18
505,xgboost,1_skf_0,xgboost_seed_1_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.26899999999999996
506,xgboost,1_skf_1,xgboost_seed_1_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.267
507,xgboost,1_skf_2,xgboost_seed_1_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.191
508,xgboost,1_skf_3,xgboost_seed_1_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.214
509,xgboost,1_skf_4,xgboost_seed_1_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.237
510,xgboost,2_skf_0,xgboost_seed_2_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.201
511,xgboost,2_skf_1,xgboost_seed_2_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.223
512,xgboost,2_skf_2,xgboost_seed_2_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.244
513,xgboost,2_skf_3,xgboost_seed_2_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.154
514,xgboost,2_skf_4,xgboost_seed_2_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.251
516,xgboost,3_skf_1,xgboost_seed_3_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.217
517,xgboost,3_skf_2,xgboost_seed_3_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.237
518,xgboost,3_skf_3,xgboost_seed_3_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.207
519,xgboost,3_skf_4,xgboost_seed_3_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.258
520,xgboost,4_skf_0,xgboost_seed_4_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.251
521,xgboost,4_skf_1,xgboost_seed_4_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.265
522,xgboost,4_skf_2,xgboost_seed_4_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.293
523,xgboost,4_skf_3,xgboost_seed_4_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.175
524,xgboost,4_skf_4,xgboost_seed_4_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.253
525,xgboost,5_skf_0,xgboost_seed_5_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.196
526,xgboost,5_skf_1,xgboost_seed_5_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.18899999999999997
527,xgboost,5_skf_2,xgboost_seed_5_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.301
528,xgboost,5_skf_3,xgboost_seed_5_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.258
529,xgboost,5_skf_4,xgboost_seed_5_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.175
530,xgboost,6_skf_0,xgboost_seed_6_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.154
533,xgboost,6_skf_3,xgboost_seed_6_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.191
534,xgboost,6_skf_4,xgboost_seed_6_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.26899999999999996
535,xgboost,7_skf_0,xgboost_seed_7_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.258
536,xgboost,7_skf_1,xgboost_seed_7_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.261
537,xgboost,7_skf_2,xgboost_seed_7_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.21899999999999997
538,xgboost,7_skf_3,xgboost_seed_7_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.18
539,xgboost,7_skf_4,xgboost_seed_7_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.196
540,xgboost,8_skf_0,xgboost_seed_8_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.196
541,xgboost,8_skf_1,xgboost_seed_8_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.237
542,xgboost,8_skf_2,xgboost_seed_8_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.18600000000000003
543,xgboost,8_skf_3,xgboost_seed_8_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.203
544,xgboost,8_skf_4,xgboost_seed_8_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.242
545,xgboost,9_skf_0,xgboost_seed_9_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.27399999999999997
546,xgboost,9_skf_1,xgboost_seed_9_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.237
547,xgboost,9_skf_2,xgboost_seed_9_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.203
548,xgboost,9_skf_3,xgboost_seed_9_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.17
550,xgboost,10_skf_0,xgboost_seed_10_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.242
551,xgboost,10_skf_1,xgboost_seed_10_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.226
552,xgboost,10_skf_2,xgboost_seed_10_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.253
553,xgboost,10_skf_3,xgboost_seed_10_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.226
554,xgboost,10_skf_4,xgboost_seed_10_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.177
555,xgboost,11_skf_0,xgboost_seed_11_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.251
556,xgboost,11_skf_1,xgboost_seed_11_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.23
557,xgboost,11_skf_2,xgboost_seed_11_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.22899999999999998
558,xgboost,11_skf_3,xgboost_seed_11_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.21899999999999997
559,xgboost,11_skf_4,xgboost_seed_11_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.17300000000000001
560,xgboost,12_skf_0,xgboost_seed_12_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.207
561,xgboost,12_skf_1,xgboost_seed_12_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.22899999999999998
562,xgboost,12_skf_2,xgboost_seed_12_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.237
563,xgboost,12_skf_3,xgboost_seed_12_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.207
564,xgboost,12_skf_4,xgboost_seed_12_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.153
565,xgboost,13_skf_0,xgboost_seed_13_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.154
566,xgboost,13_skf_1,xgboost_seed_13_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.191
567,xgboost,13_skf_2,xgboost_seed_13_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.205
568,xgboost,13_skf_3,xgboost_seed_13_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.18
569,xgboost,13_skf_4,xgboost_seed_13_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.249
570,xgboost,14_skf_0,xgboost_seed_14_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.233
571,xgboost,14_skf_1,xgboost_seed_14_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.174
572,xgboost,14_skf_2,xgboost_seed_14_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.237
573,xgboost,14_skf_3,xgboost_seed_14_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.159
574,xgboost,14_skf_4,xgboost_seed_14_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.221
575,xgboost,15_skf_0,xgboost_seed_15_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.154
576,xgboost,15_skf_1,xgboost_seed_15_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.191
577,xgboost,15_skf_2,xgboost_seed_15_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.217
578,xgboost,15_skf_3,xgboost_seed_15_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.251
579,xgboost,15_skf_4,xgboost_seed_15_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.221
580,xgboost,16_skf_0,xgboost_seed_16_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.226
581,xgboost,16_skf_1,xgboost_seed_16_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.258
582,xgboost,16_skf_2,xgboost_seed_16_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.217
583,xgboost,16_skf_3,xgboost_seed_16_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.201
584,xgboost,16_skf_4,xgboost_seed_16_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.159
585,xgboost,17_skf_0,xgboost_seed_17_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.22899999999999998
586,xgboost,17_skf_1,xgboost_seed_17_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.185
587,xgboost,17_skf_2,xgboost_seed_17_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.285
588,xgboost,17_skf_3,xgboost_seed_17_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.242
589,xgboost,17_skf_4,xgboost_seed_17_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.182
590,xgboost,18_skf_0,xgboost_seed_18_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.251
591,xgboost,18_skf_1,xgboost_seed_18_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.254
592,xgboost,18_skf_2,xgboost_seed_18_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.253
593,xgboost,18_skf_3,xgboost_seed_18_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.175
594,xgboost,18_skf_4,xgboost_seed_18_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.262
596,xgboost,19_skf_1,xgboost_seed_19_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.217
597,xgboost,19_skf_2,xgboost_seed_19_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.18
598,xgboost,19_skf_3,xgboost_seed_19_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.262
599,xgboost,19_skf_4,xgboost_seed_19_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.66,0.214
