,ID,CompoundName,CIDs,initial_approval_year,DILI_label,Usage,f0,f1,f10,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f11,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f12,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f13,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f14,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f15,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f16,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f17,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f18,f180,f181,f182,f184,f185,f186,f187,f188,f189,f19,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f2,f20,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f21,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f22,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f23,f230,f231,f232,f233,f234,f235,f236,f237,f238,f239,f24,f240,f241,f242,f243,f244,f245,f246,f247,f248,f249,f25,f250,f251,f252,f253,f255,f256,f257,f258,f259,f26,f260,f261,f262,f263,f264,f265,f266,f267,f268,f269,f27,f270,f271,f272,f273,f274,f275,f276,f277,f278,f279,f28,f280,f281,f282,f283,f284,f285,f286,f287,f288,f289,f29,f290,f291,f292,f293,f294,f295,f296,f297,f298,f299,f3,f30,f31,f32,f33,f34,f35,f36,f37,f39,f4,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f5,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f6,f60,f61,f62,f63,f65,f66,f67,f69,f7,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f8,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f9,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99
0,1,CARBIDOPA,34359,1975,0,training_set_1,0.45643812,2.6550488,-1.9031821,-2.7801015,-5.798649,-5.3816667,-4.624912,1.9946165,-4.721881,-3.7998886,4.3818135,0.7531125,-1.8523161,0.93038195,-7.848391,2.484427,2.314788,-4.2910213,1.528697,-3.0820177,3.563889,3.179004,-3.29176,1.9883790000000001,-3.3771598,-3.4621824999999995,1.3634893,-1.6812401999999995,7.397523,2.2747967,-4.6748614,-6.107518,0.6807512,-3.2374747000000004,1.4475976000000002,0.44620317,-1.6953785,-0.55336523,4.8087,8.0423355,0.48698503,5.1061309999999995,6.2790940000000015,0.038474604,5.8066254,0.03165281,-3.6219002999999996,5.030856,-0.7300707,0.32303715,-1.2571747,2.4923224,3.0082521,2.9927384999999997,-2.2327735,0.478297,3.2534797,1.4671148999999999,4.298355,0.9003653,3.4688377,-0.33800673,2.9886255,1.6250986,-5.9796925000000005,-2.0718791000000003,1.3040911,-3.74039,4.9796877,0.28327715,-2.0683133999999996,-0.8756908000000001,3.9590147000000004,2.0876558000000003,-6.6179357,0.42474782,-2.5012689999999997,0.44224775,2.3679006,-3.9508648,-2.7331862,-1.6121478999999999,6.2125216,-0.3984629,2.1380668,-1.0300786,4.500017,-3.2434406000000005,-3.785989,5.3248505999999995,-3.3440528,-2.813369,5.746036,0.4798919,4.1624550000000005,-2.6111376,-2.2319431,1.3994889,-2.6239852999999997,-3.5067735,5.1158834,1.2730920000000001,-0.42630017,-3.4876924,0.099372484,3.1617095,-1.3429325,-0.7062567,-4.2020464,-0.39570558,-2.5369287,-2.2322998,1.4814695,2.023005,-0.76364493,3.1091852,2.2074502000000003,1.9496040000000001,-2.0099816,4.0835075,3.2514951,8.049095,-1.2072246000000002,3.9721506,8.927811,-1.0466577,5.5162582,-3.8491583,3.3788292,3.0121818,-1.296581,4.461675,-7.415659,4.662574299999998,9.740556,3.3114803,-5.6804830000000015,-2.9012849999999997,2.3822712999999998,3.1295636000000004,-4.987538,-1.3461363000000002,1.271094,5.9712224,-4.528048,5.1134357,2.4061925,-1.5129281,-5.8035426,-5.821775,-0.65512705,-2.8313909,-1.9189515,-2.6763935,-2.3302572,4.322435400000002,-3.7361958,2.1821325000000003,-2.6534917,5.819021,0.6358477,-3.73768,3.6657843999999997,-7.3800089999999985,-5.3832379999999995,2.4834012999999997,0.350173,-1.2292833,-9.683682000000001,3.8816497,0.8522236999999999,-1.7794104,2.3246815,2.1658416000000003,-4.081609200000001,3.8027742,-5.3402667,-0.58339614,1.1182374,1.8034953,2.7519498,5.9318023,-1.3668357,-3.8686519999999995,-4.9741287000000005,-2.1915264,-0.61226416,-1.6546101999999998,-4.244468,0.13743599,5.904737,0.69268215,1.0521327,-0.32894894,-1.6533761000000002,-1.8166028000000003,-2.9818084,-0.32191040000000004,1.2528961,-0.8810979999999999,-2.885743,-2.6210294,-11.751152000000001,-3.1049623,-2.0616713,1.8823951,-0.87524426,-0.9514055,-0.019601703,1.3870766,-0.07127792,-1.311367,5.643343,6.71921,1.9909775,-4.4646764,-2.5670479999999998,-2.6620633999999996,-3.0865197,-7.906332000000001,0.62738967,1.6210948,8.360425,-4.243635,-2.4589357000000005,-3.1279202,1.2028290000000001,1.3046603,-0.81528324,0.49620190000000003,1.209989,1.3897556999999998,-0.5001938,2.4160009999999996,-2.5454380000000003,1.5806218,-5.839460400000001,2.2236488,1.1216371,6.40342,-4.260011,3.8279932,0.69198734,3.394456,-7.0653570000000006,-1.7867366000000002,-4.131135,-3.9458585,-5.6565676,-2.047266,-0.6973499,1.0867448999999998,2.7007234,-8.675057,-0.017372847,-4.2015533,-1.844238,2.4223046000000004,-0.7941904000000001,6.702158,-0.26401916,-4.298995,-1.0410008,-1.1437429,3.0674365000000003,4.529317400000001,-6.403359,-1.3471708,4.9153547,-5.6454577000000015,4.9094120000000006,-0.57307786,-0.9760383,4.1056457,2.8420906,-0.6704513000000001,-3.7114867999999994,-8.707962,4.258085299999999,-1.0126621999999998,-3.3328006,3.2725728,-0.661234,-0.90811217,2.7200122,3.8233642999999997,-1.011392,0.67644113,3.9511924,1.2238966,-0.2872336,2.8239806,1.8233635,5.0892363,0.7440296999999999
1,2,TACRINE,1935,1993,1,training_set_1,3.1610633999999997,-2.7262414,-0.5268951,-2.7427572999999996,-4.723981,-0.6270129,-6.514341,2.8780092999999995,-3.8118446,1.8257843999999996,1.7075843000000002,-0.9001777,-1.2579585,-2.1717562999999998,-7.1698046,0.9393902,-0.89797765,0.62384886,-0.641446,-4.0976887,4.28805,5.250643,-1.0074545,2.9097948,-5.2479043,-5.4036764999999995,-0.066134,-0.64415526,3.4430244,1.6117678,-4.428498,-5.1485476,-0.33679929999999997,-3.7676086000000004,0.98136306,1.229608,0.661325,0.5112173,5.9472094,3.579921,-1.7383531000000003,6.090788,5.917134,-0.72787976,3.839254,-2.698512,-1.014667,3.4690924,-2.2137318,-2.3053997,-0.20564792,3.623175100000001,3.5033333,-2.3580568,0.82571656,-1.8222672,4.924143,-1.2634113999999999,2.8661785,2.8865042,6.4497795,-0.6438111,0.12039369,-0.22626232,-3.5922241,-2.3939452,1.6397108,-0.59149265,3.040956,-1.836291,-2.717212,-4.256305,-1.6684976000000002,0.42918366,-4.1582046,0.55249256,0.09991171,-1.0330575,1.1601391,-2.3276534,-4.416874,-3.6366587,7.38875,-2.2380762,3.6461775000000003,-0.5063054,3.7462242,-3.1362238,-1.5718459999999999,7.0496864000000015,-2.494018,-2.4276419,6.1322575,-2.967637,7.321634299999999,-1.0035039000000001,-2.6305277,-1.9067782,-2.931333,-2.4494995999999998,3.3872805,-0.38113454,0.1587027,-1.1240277,-0.02745603,0.10792220400000001,-2.1312325,-3.0789964,-7.2238320000000025,-3.2604566000000004,0.34744164,-1.8232901000000001,2.189883,2.606141,2.4087110000000003,1.2098318000000001,4.046618,3.9306137999999997,-2.0164201,5.9385095,3.3489997000000002,3.1644692,-1.4366219,3.3674738,7.1256466,-3.1956112,4.664348599999999,-6.037065,-0.23727020000000001,-2.6915088,-1.6008705,4.5984764,-4.6720057,3.3614028,9.424896,-0.3200788,-3.2685892999999995,0.33911820000000004,2.0275903000000004,4.26935,-2.968473,-1.2001837,0.92572826,2.2477607999999996,-4.5378523,5.6278777,1.8583653999999998,0.40037075,-3.2001102,-8.613605,-0.34848234,-3.9579720000000003,-1.7925242,-1.3019736000000002,-1.0470289000000002,4.6086254,-6.656426,3.1969819999999998,0.74921894,5.2497973,1.1327307,-4.074407,3.793426,-7.720236,-5.1215243,0.9021906999999999,-3.5255650999999997,-0.9469081,-8.728407,3.1124563,0.122512795,-0.25185573,0.9856259,3.1193697,-3.1284602,3.6821902,-3.910683,-2.4428785,1.5602716,2.4976301,3.153753,7.047308,2.81849,-4.4365935,-3.229693,3.1854496,-1.1014184,-3.8073251000000004,-6.5336113,-0.698573,1.3202412000000001,-2.9491560000000003,0.5756534000000001,0.75966907,-3.2792763999999996,0.018602966999999998,-0.41217,1.5276868000000001,-0.18005033,0.6439308000000001,-1.4975067,-2.9864907000000005,-6.5209345999999995,-3.6870642,-0.8180951,2.4973252,-1.2738108999999995,-2.3906932,-2.910523,1.376325,-1.6498805,0.3581301,7.609198599999999,4.259467,-1.0573938999999999,-4.9028845,-1.7349047999999998,-4.037456,-1.2094368,-5.642766,-0.15048993,4.671174,6.089430999999999,-4.2612057,-4.329537,-1.7933279999999998,3.8085184,1.3383129999999999,-0.72205555,0.48142484,1.8562853,-1.0790274,-0.17774981,0.6573201,-2.638364,0.53154075,-4.365608,3.7140370000000003,-0.6289017,2.7901344,-3.2573842999999996,3.1095192000000003,0.33605534,2.497415,-3.0854816,0.14232899,-5.7806644,-3.8872468000000002,-1.901836,-2.0451784,0.7807885,2.3317447000000002,3.2100077000000002,-6.9379940000000015,1.3688219,-5.871131,-2.3601193,1.2100123,-0.7945116999999999,4.5409239999999995,-0.8252234,0.33774534,0.5903552,-1.5489409,0.27458343,3.6883913999999995,-2.5208337000000003,1.0256279000000001,3.0172472000000004,-3.318889,0.87858784,0.018491013,2.7569953999999997,2.9781027,1.9441973000000001,0.507155,-2.3762121,-5.14826,1.1345667,-2.4362647999999996,-3.0934296000000003,3.9982858,1.4525181,-1.1672094,1.9379562,2.3451674,0.4524005,0.24690357,2.8890693,3.1383731,-0.6561684,-0.018771328,4.892302,3.0468588,2.4243245
2,3,CILAZAPRIL,56330,1993,1,training_set_1,2.4015832,-5.1158333,0.33171198,-3.6941152,-9.531756,-8.45321,-8.991375,4.856514,-14.357745999999999,-4.800750700000001,5.605108,-0.27132034,-10.467348,0.5642526999999999,-11.434733999999999,9.535739999999999,2.517187,-3.635106,0.028036732,-3.847797,10.589275,7.8377789999999985,1.0767673999999998,6.8306020000000025,-6.401379,-7.718302,2.5057332999999997,0.7923982,6.530839,3.8716477999999994,-12.745911999999999,-10.940847,-1.3978776000000002,-10.2168665,-0.27775115,4.086176,0.9207120999999999,3.2652016,10.469464,13.678307,1.582942,14.768531,4.2226805999999995,-5.560674,9.361517,-5.5031567,-9.758614999999999,5.7545185,-2.6046953,-2.6036458,-3.7609084000000004,8.341705000000001,2.4486392,0.22641923,5.1147895,-0.14996606,10.787995,-0.8649079,0.56921804,5.542893,8.566819,-7.8196516,-1.8169967,3.6928022000000014,-8.003514,-4.0861197,-2.344862,-4.7805715,7.298792,-1.9859551,-1.9560701,-3.8250766000000014,4.0060353,2.634673,-8.217121,3.8275435,-1.8238461,-1.277044,8.045702,-9.196658,-7.7002039999999985,-5.099089599999999,16.447357,-2.8743067000000004,3.3973897000000006,-0.66313505,6.5387673,-1.8786828999999998,-4.3660190000000005,12.597192,-10.339621000000001,-3.9808922,11.267417,-1.145254,6.951010000000001,-4.30929,-0.28502727,-1.190611,-6.9602094,-3.5582656999999998,7.7776774999999985,1.0769215,-2.4470085999999998,-5.5990157,-1.3292391000000001,3.014112,1.2728363999999999,-2.6593637,-12.676952,-1.3280793,-0.13999759,-2.0981793,2.1596607999999997,3.282425,1.1421267,5.787686,1.6068844,2.350921,-1.2681283,12.5674515,8.605901,9.878216,-4.813358,7.4928300000000005,13.930494,-2.8652115,12.807546,-7.1820107,4.887957599999999,-1.3287958,2.7837772000000003,5.777449,-7.631175999999999,5.688045,16.89201,3.1175572999999996,-9.501135000000001,-2.576651,2.0108354,5.435175,-6.328844,-2.4796447999999995,-3.1096895,3.939765,-8.638981,9.520615,1.8396624,2.2557272999999998,-4.6932597000000005,-11.322763,-1.4010525,-6.725617999999999,-5.5660925,2.3072607999999994,-3.8535093999999996,10.052453,-7.351399400000001,6.855533599999999,-5.558658,8.268669000000001,-0.34301877,-4.004507,5.752889,-16.34156,-7.567483,-0.1561276,0.52686954,0.18648976,-17.044815,4.577554,3.8852756,-3.9135747000000003,5.8915973,2.0071208,-8.158061,11.355914,-9.841372999999999,-6.5547266,0.7790467,2.9179378,5.41858,10.053918,2.3283825,-8.550680999999999,-8.050854,5.12026,4.0569367,-9.100750999999999,-10.613531,-1.5561472,3.595416,-2.8935492000000003,-2.647558,-3.195589,-5.696682,-1.8843593999999997,-1.5581996,-3.8535337,0.4415298,1.7893921999999998,-7.105098700000001,-4.6549935,-14.842581,-9.659174,-3.2457258999999996,8.121534,-2.8142958,-1.5244136000000001,-6.084810299999999,-1.5906757,-3.8277617,-0.20581968,14.861295000000002,5.650368,2.5098743,-10.599014,-5.766978,-6.2991176,-7.4535565,-12.309631,-3.0379186000000002,3.5906055,8.319314,-7.303505,-6.1359997,-2.1450949,1.6561452,3.4505446,1.3027651000000002,-0.01258108,7.131717,0.034162648,-4.2778616,4.6627274000000005,-4.9573255,-3.4824364,-8.071319,7.439744,2.9411838,12.346695,-7.088186299999999,4.681521400000001,-3.8074079,1.6478747999999999,-6.8999414,2.431275,-6.2107654000000005,-9.482987,-8.910127000000003,-5.864607299999999,6.9754295,3.6700711000000004,5.9937634000000015,-12.833304,2.4952598,-6.734804,-5.7585406,4.484025,-0.27047503,9.916025,-0.7596554,1.6706922,-1.6702976000000005,-4.4304323,5.836545,7.5613174,-11.093681,0.83905053,5.815453,-11.360111999999999,1.2943331,1.3808669,5.331686,8.456989,7.996401,-1.5092999,-0.92359793,-14.923197,7.8857589999999975,-1.9969082999999999,-6.5152774,5.1664596,3.0350106,-2.8867700000000003,1.8998994999999999,4.410694599999999,4.40269,1.5191875,4.8014480000000015,6.8535813999999995,0.5392931,6.540376,6.064871,8.08862,0.73850894
3,4,AMINOPHYLLINE,9433,1951,0,training_set_1,4.7337284,-3.6168264999999997,1.2421223,-7.764075,-7.4821334,-10.164221000000001,-9.476185000000001,9.333482,-4.471346,-5.946061,2.5829449,0.017268151000000002,-4.233192,2.8627458,-11.347223,-4.3562512,-1.0633565,-1.5586559,1.2421874,-7.002933500000001,4.170972,14.626558,-0.25223142,-0.18955597,-6.0185065,-11.253048,4.905665,-4.176405,9.379180999999999,5.9195404,-15.742885999999999,-10.531163000000001,-1.4463766000000002,-8.517038000000001,-4.7218013,2.7815254,-2.4122562000000003,0.7311696999999999,9.498778999999999,12.011111,0.39844644,14.9918785,3.5212046999999997,-3.3260236000000005,7.563928,-7.2542677,-12.296249000000001,9.450825,-5.8269863,-9.346724,-3.6637847000000003,6.248023,2.9288173,-0.31843895,2.1159072,0.19871512,11.299928999999999,-0.8063279000000001,8.09052,5.345848,7.7747199999999985,-8.632114,-3.9667842,1.5340996,-2.0233688,-2.628899,-1.6024635,-3.098154,9.394981,-4.3975,-4.90947,-5.8463974,-4.8072324,6.2033404999999995,-11.597995,-2.5641925,-1.779495,-3.9048388,7.5059443,-7.5582814,-8.917425999999997,-5.333283,11.647096000000001,2.7902215,10.149657000000001,0.29736704,3.1662083,-9.222465,-4.570435,8.449717999999999,-7.6076417,-4.5255446,9.225454,-4.430955,3.1839225,-3.3253129999999995,-0.9397875,1.2920339,-4.4873395,-6.2427864,11.174505,-2.9628653999999996,0.03705357,-5.0197487,1.3524196000000002,1.8848968999999998,5.091248,-5.8064404000000005,-6.928660400000001,-2.4386349,-1.5106138999999998,-4.863601,0.40747005,2.4894066,-2.3560863,6.9373020000000025,0.42208442,4.200051,-1.0669826,11.59039,9.478968,6.638905499999999,-0.6697249,2.1994952999999997,12.934455,-7.805950599999999,10.146834,-10.437825,6.0180397,0.78446937,1.9511302,8.417336,-8.268564,2.3242722000000002,18.864159,0.72265667,-9.916205,-0.81738234,0.54048735,7.8065130000000025,0.9023148000000001,-3.5607742999999994,3.7718287000000004,5.458762999999999,-4.831571,14.367515,4.3447037,0.86933243,-5.927331,-9.46536,0.15167904,-10.875839,0.8859700999999999,-3.18962,-4.971354,10.123068,-10.075817,6.1015315,-3.4785904999999997,11.435019500000001,-1.6550078000000001,-6.7102619999999975,9.336259,-17.868893,-6.8449287,1.5599804,-6.392456,-1.8767104,-17.267054,3.7715812000000004,1.2742592,1.3723168,3.352613,4.643536599999999,-10.5555725,5.6287335999999994,-10.006785,-6.5697064,-1.7428043999999998,-0.6138215,3.0460724999999997,12.857269,0.8149183000000001,-6.095931,-5.70942,-2.8551242,1.55764,-2.7628074000000002,-14.215117000000001,-3.4805940000000004,4.449399,-6.998387299999999,1.9142830000000002,-0.24070075,-7.6794767,-3.4617195,-0.09918219,-0.08746484,1.3921024,4.434688599999999,-7.409471499999999,-7.7349130000000015,-12.607632,-7.7348647,-1.2389951000000001,3.9059613,0.87923485,0.49104014,-2.9226189,-1.2629556999999998,-2.4025145,-1.9106033,12.172703,12.065595,-5.0102660000000006,-9.156003,-2.9890466,0.2265459,-7.050548599999999,-18.506737,-5.101746,9.125772999999999,9.359849,-6.9173217000000005,-6.4340720000000005,-4.820515599999999,9.706565,4.3199177,-5.221959,-1.9468791,5.2579720000000005,1.0499752,0.04752624,-4.3632040000000005,-1.4878045,-0.7825522,-11.127286,7.035717,-1.9381015,10.637982000000001,-4.3958473,4.5613523,-1.6452447000000001,9.763991,-8.722421,4.1308455,-15.159335,-11.914214,-8.836442,-4.8494015,2.988626,0.41638392,1.980677,-11.692983,1.3583792,-14.352773000000001,-1.8765904999999998,-0.023898855,-0.034627363,6.4468484,-0.3809609000000001,-1.7553493000000002,-1.5675232,-3.6408882000000014,2.7726405,10.028126,-10.277262,-2.4527905,1.8140234,-8.294327000000001,3.4804678,3.282638,2.3183126,3.4303236000000004,8.007813,0.29443790000000003,-4.605233,-11.407424,5.9838247,-5.596781299999999,-3.9620256,8.137514,2.6565742,4.5699596,1.6077013,8.786717999999999,-1.7855741000000005,6.590002,2.7511144,-1.2546486000000001,-2.1634262000000004,6.0715275,3.0267053,7.1312036999999995,-4.597944999999998
4,5,BENDROFLUMETHIAZIDE,2315,1959,1,training_set_1,6.3526,-1.6964586,-3.4320480000000004,-4.6278667,-3.8986254000000002,-3.5675263,-5.974303,4.3050823,-6.593025,-4.177071,2.775226,2.572784,-7.045664299999999,1.7152197,-15.391179999999999,-0.72335577,3.8847725,-3.0333542999999996,1.6433898,1.7987647,4.849903599999998,9.552135,-3.0423756,1.7329451,-10.097906,-10.064014,5.011195,-4.727346400000001,9.317651,4.7442145,-6.637536,-8.290725,-1.1430533,-0.045564033,0.19115473,0.6060879,-5.3388515,-3.9966812000000007,9.942924,12.850633,-2.072972,14.504052,9.978624,2.5884676,9.554791999999999,-4.757091,-5.7069087,5.275115,-4.3696720000000004,-4.0137410000000004,-0.73125744,9.563299,9.813317999999999,1.5065763,0.55812275,2.3483574000000003,10.172493,0.8523931999999999,7.656895599999999,4.6241769999999995,11.25893,-3.285425,-2.5669081,4.755461,-4.797263,-5.549229599999999,2.393375,-5.711124400000001,8.122433000000001,-1.4960452,-4.691436,-9.222711,1.3611763000000001,4.877267,-5.3659690000000015,2.6112297000000004,-4.0488976999999995,-0.49899129999999997,5.038492,-0.8377601999999998,-2.3301926,-9.693430000000001,13.324043,-0.52348244,3.0754325000000002,0.33969244,7.072551,-5.984129,-2.8712726,9.229486999999999,-6.812525999999999,1.2672315,9.911047,-4.1528025,11.532096000000001,-4.2915854000000015,-2.652859,-4.050679,-3.1795207999999997,-3.7835199999999998,9.426534,2.1372682999999997,-0.25129956,-1.5790355,1.6865314999999999,4.1307607000000015,-0.2857717,-3.1687402999999996,-10.421782499999999,-3.5481355000000003,-3.6525729,-4.558212,1.1706791,1.0854791000000001,1.0637623999999999,6.1387787000000005,3.5239464999999996,1.4706841999999998,-4.784992,10.25255,5.35529,7.3875850000000005,-1.5211371,5.9939184,8.082878,2.6727252,10.466692,-5.319086,4.079625,1.5302231000000002,-3.0439173999999998,5.9863367,-5.1470704000000005,5.1426,17.282513,6.202088,-7.7171845,-2.5918481,-0.801872,1.5144327,-8.219028,-1.56385,4.98008,5.9381660000000025,-7.293062700000001,12.046305,5.4294133,-4.691155999999999,-5.7146444,-13.538001999999999,0.24690023,-4.6851707000000005,-3.77786,-7.7377863,-8.059397,9.791821,-10.151469,0.75853246,-1.4494331,5.9066769999999975,-3.5767163999999996,-2.6021912,4.350247,-8.240581,-9.323322000000001,0.46349883,-3.7118344,0.2516541,-19.517305,1.5817921,0.40321013,3.2781019999999996,3.0882735,2.9831673999999997,-7.593634599999999,8.819542,-3.7153932999999997,1.6248973999999998,-0.47294405,3.1295632999999996,4.394721499999998,11.682030000000001,-1.9499221000000002,-8.433727000000001,-5.0780959999999995,4.1284222999999995,-1.6462457,-5.6831703000000005,-11.706114,-3.208179,1.7985386000000003,-3.8827817000000002,4.7737336,-4.8556422999999995,-3.5083413,-6.537603400000001,-1.6265296999999999,-3.6483505,-0.35790658,-4.038007299999999,-5.2578278,-11.535623,-17.59921,-4.007005,-3.9672002999999996,1.8763623999999999,-1.1231562,-6.0170383,-3.0089607000000003,1.2518977,1.3080216999999998,-0.18902205,12.463931,7.7426333,-0.49875224,-11.790467999999999,-4.2235875,-5.223035299999999,-4.9249206,-13.402168,-0.97604525,4.4028044,10.029198,-4.064556,-5.5398283,-3.0942945,5.139012,3.8194190999999997,5.5144267,-2.2967668,1.6504863999999997,-3.3498154,-3.1837366,-0.97709286,-2.6937516,-1.8725493000000002,-12.148928,5.276803,-3.8361157999999995,9.063742,-3.047942,4.2658076,-1.5391993999999998,2.3131487,-4.1380606,-8.12536,-7.2760240000000005,-7.706878999999999,-7.4023,-3.2674985,-2.3173318,4.064192299999998,9.544958,-11.955404,-0.43712008,-13.379931,0.59997654,4.9624190000000015,1.9310781000000004,7.9352503,2.8923892999999996,-0.082419194,1.9868723000000001,-4.576964,4.194026999999998,7.0937386,-10.385455,-3.362793,3.1698942000000003,-1.1124528999999999,4.6617446,4.316287,4.540865,9.185736,7.4734693,0.8421664000000001,-7.385974000000001,-12.946451,3.1317961,-2.7555528,-5.458521,3.6152531999999997,1.9784654,-3.5871873,2.5949533,1.9061139,1.7579851000000002,4.3406153,4.481792400000002,3.376931,-3.037268,-2.0353312,3.0449610000000003,1.0168599,0.063021794
5,6,TOPOTECAN,60700,1996,0,training_set_1,4.855358,-1.7727162,-2.345668,-7.525044,-6.5957536999999995,-6.565115,-12.163366,4.019819999999998,-8.678025,-1.5152833,6.6284695000000005,0.85238594,-7.609167,0.7284206999999999,-12.975783,-0.43209875,3.4840195,-0.48339167,2.9834692000000005,-9.171416,8.060837,11.148164,-4.654935,6.1572455999999995,-3.8502843,-9.115997,2.9865575,-2.4984145,9.42186,6.5193033,-13.340342999999999,-12.064161,-0.16053610000000001,-5.5243464000000015,-0.57051444,1.3888829,-3.8030236000000004,4.760553400000001,10.54107,9.398572,-0.98869324,14.041641,12.882042,-0.047641505,7.5791580000000005,-5.1783,-5.942010400000001,9.081639,-2.0690002,0.053660855,-0.7395121,6.182682,7.2161326,1.3855051,2.5097976,0.764181,8.371571000000001,-1.8621199000000002,5.7192607,3.8464546000000004,8.299825,-3.580389,0.52755886,2.2215939,-8.700058,-5.5856423,0.7908177,-3.4446019999999997,5.8739014,-7.8289433000000015,-1.5737003999999999,-2.6793635,-0.17757884,3.9430129999999997,-8.74352,-1.9356782,-2.005313,-3.3039112,3.0272672000000003,-4.738412,-7.608336,-5.507921,9.139225,-2.9764652000000003,7.5768228,0.15976603,4.0194583,-4.0677705,-6.3625627,13.941509,-7.3130289999999984,-2.3991048,10.341237,-3.1513665,10.089231,-4.242592299999999,-4.6202765,-2.8381817000000003,-6.3156767,-5.199256,8.697937,-2.1922474,3.1891979999999998,1.2282562,-1.2803147,-1.1180447,-1.1835377,-4.7269044000000005,-9.186164,-3.8372010000000003,3.136143,-2.9990167999999997,4.003007,6.0456705,3.3467498,8.178288,5.0716867,4.810587,-2.4459033,11.957616999999999,4.6779459999999995,13.642851,1.3095946000000005,6.995807000000001,14.528073000000001,-5.7891245000000024,8.43902,-7.9526296,3.1426795,-0.41399017,1.9651851999999999,7.278423299999999,-10.757421,7.608992999999999,19.152804999999997,2.5248513,-9.283961999999999,-5.4031053,3.163769,4.761415,-6.163564,-3.4308064,2.4647137999999997,7.149647,-4.379954,13.079021000000001,1.7396286,-0.053341075999999994,-6.1503760000000005,-13.9764595,-1.7924547,-9.0344925,-2.0842509999999996,-5.0483519999999995,-4.606575,8.718305,-9.447312,5.140521499999998,-4.037276,7.676555599999999,4.0290117,-6.147429,6.194096,-11.401471,-8.054276,-0.9076506999999999,-4.733003599999999,-0.105834,-16.759647,5.943218700000001,-1.6434707999999998,-2.4130037,-0.8792334,2.3786798,-8.119427,8.402561,-12.055347,-6.405632,-0.24051899,9.353591999999999,4.4810815,12.743387,2.1038826,-9.217243,-9.303572,1.9221702,-0.6480376,-1.8297183999999997,-10.779601,-0.23362976,7.1862699999999995,-3.1783507,-0.786479,-0.5991081,-4.2595730000000005,0.62591946,-0.5885329,3.4079013,2.6632564,3.2488961,-6.9801807,-6.8695364,-12.392332000000001,-7.3077497000000005,-1.3163434999999999,4.7587269999999995,-4.3589139999999995,-1.9421034,-5.972239,4.1508913,0.039116845,-1.4448254999999999,11.268103,9.972442,0.25085378,-14.095498000000001,-7.14708,-5.8120947,-3.8819019999999997,-12.080214999999999,-1.4170011,5.471938,11.314025,-4.8080263,-6.3498589999999995,-3.820323,6.017403,1.7169636000000001,-2.28709,-2.366279,2.4699516,-0.10547930000000001,-2.3981627999999997,-2.7987316000000004,-4.2862964,-0.82864845,-13.620379000000002,7.7682576,-3.868756,8.532015,-6.498616,4.1499085,3.1955292,7.050306,-10.601214,1.9049323,-11.762638,-12.143208999999999,-4.8406634,-5.0246596,2.4771388,0.001263693,4.366855999999999,-10.748381,-0.7596324999999999,-9.617139,-6.9720509999999996,1.7230743000000002,-1.3423196000000002,9.5936165,2.1995556,-1.0179901,3.7942147000000004,-6.262819,3.1504111,9.852789,-6.972905,-3.7753763,6.1057806,-9.984264999999999,5.6706033,-3.6699010000000003,2.479946,3.4115282999999996,3.4306582999999997,-2.3916526,-8.092286999999999,-13.315223000000001,2.2646365,-1.5914823999999999,-8.751244,8.351272999999999,4.340951400000002,1.013116,3.2606919999999997,9.730136,1.0755438,1.9361515999999999,3.4043894,1.5263686,-2.6090459999999998,3.171245,6.3033686,3.4633358,-0.5623732
