,model,seed,name,MCC
2806,rf,1_skf_1,rf_seed_1_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.21100000000000002
2807,rf,1_skf_2,rf_seed_1_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.16399999999999998
2808,rf,1_skf_3,rf_seed_1_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.23
2809,rf,1_skf_4,rf_seed_1_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.237
2810,rf,2_skf_0,rf_seed_2_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.256
2811,rf,2_skf_1,rf_seed_2_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.147
2813,rf,2_skf_3,rf_seed_2_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.24
2815,rf,3_skf_0,rf_seed_3_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.27
2816,rf,3_skf_1,rf_seed_3_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.22699999999999998
2817,rf,3_skf_2,rf_seed_3_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.24
2818,rf,3_skf_3,rf_seed_3_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.267
2819,rf,3_skf_4,rf_seed_3_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.23
2820,rf,4_skf_0,rf_seed_4_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.254
2821,rf,4_skf_1,rf_seed_4_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.22399999999999998
2822,rf,4_skf_2,rf_seed_4_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.254
2823,rf,4_skf_3,rf_seed_4_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.22699999999999998
2824,rf,4_skf_4,rf_seed_4_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.254
2825,rf,5_skf_0,rf_seed_5_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.17600000000000002
2828,rf,5_skf_3,rf_seed_5_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.25
2831,rf,6_skf_1,rf_seed_6_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.23399999999999999
2832,rf,6_skf_2,rf_seed_6_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.247
2833,rf,6_skf_3,rf_seed_6_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.156
2834,rf,6_skf_4,rf_seed_6_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.243
2835,rf,7_skf_0,rf_seed_7_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.16
2837,rf,7_skf_2,rf_seed_7_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.16
2838,rf,7_skf_3,rf_seed_7_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.18100000000000002
2839,rf,7_skf_4,rf_seed_7_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.251
2840,rf,8_skf_0,rf_seed_8_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.147
2841,rf,8_skf_1,rf_seed_8_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.218
2842,rf,8_skf_2,rf_seed_8_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.214
2843,rf,8_skf_3,rf_seed_8_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.247
2844,rf,8_skf_4,rf_seed_8_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.24
2845,rf,9_skf_0,rf_seed_9_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.201
2846,rf,9_skf_1,rf_seed_9_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.214
2847,rf,9_skf_2,rf_seed_9_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.22699999999999998
2850,rf,10_skf_0,rf_seed_10_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.263
2851,rf,10_skf_1,rf_seed_10_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.247
2852,rf,10_skf_2,rf_seed_10_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.254
2854,rf,10_skf_4,rf_seed_10_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.16
2855,rf,11_skf_0,rf_seed_11_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.251
2856,rf,11_skf_1,rf_seed_11_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.156
2857,rf,11_skf_2,rf_seed_11_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.23
2858,rf,11_skf_3,rf_seed_11_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.256
2860,rf,12_skf_0,rf_seed_12_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.254
2861,rf,12_skf_1,rf_seed_12_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.174
2863,rf,12_skf_3,rf_seed_12_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.19399999999999998
2864,rf,12_skf_4,rf_seed_12_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.198
2865,rf,13_skf_0,rf_seed_13_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.204
2866,rf,13_skf_1,rf_seed_13_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.24
2868,rf,13_skf_3,rf_seed_13_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.259
2870,rf,14_skf_0,rf_seed_14_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.19699999999999998
2873,rf,14_skf_3,rf_seed_14_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.191
2874,rf,14_skf_4,rf_seed_14_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.267
2876,rf,15_skf_1,rf_seed_15_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.265
2877,rf,15_skf_2,rf_seed_15_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.275
2878,rf,15_skf_3,rf_seed_15_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.193
2879,rf,15_skf_4,rf_seed_15_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.251
2880,rf,16_skf_0,rf_seed_16_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.243
2882,rf,16_skf_2,rf_seed_16_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.221
2884,rf,16_skf_4,rf_seed_16_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.23
2885,rf,17_skf_0,rf_seed_17_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.27
2886,rf,17_skf_1,rf_seed_17_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.193
2887,rf,17_skf_2,rf_seed_17_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.209
2889,rf,17_skf_4,rf_seed_17_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.18899999999999997
2890,rf,18_skf_0,rf_seed_18_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.16399999999999998
2891,rf,18_skf_1,rf_seed_18_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.168
2892,rf,18_skf_2,rf_seed_18_skf_2_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.247
2893,rf,18_skf_3,rf_seed_18_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.251
2894,rf,18_skf_4,rf_seed_18_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.187
2895,rf,19_skf_0,rf_seed_19_skf_0_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.243
2896,rf,19_skf_1,rf_seed_19_skf_1_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.235
2898,rf,19_skf_3,rf_seed_19_skf_3_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.275
2899,rf,19_skf_4,rf_seed_19_skf_4_paras_33_estimator_500_depth_5_random_1_leaf_5_year_1997_weight_balanced,0.193
3900,xgboost,0_skf_0,xgboost_seed_0_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.247
3901,xgboost,0_skf_1,xgboost_seed_0_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.187
3902,xgboost,0_skf_2,xgboost_seed_0_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.17
3903,xgboost,0_skf_3,xgboost_seed_0_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.126
3904,xgboost,0_skf_4,xgboost_seed_0_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.14800000000000002
3905,xgboost,1_skf_0,xgboost_seed_1_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.177
3906,xgboost,1_skf_1,xgboost_seed_1_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.11699999999999999
3907,xgboost,1_skf_2,xgboost_seed_1_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.135
3908,xgboost,1_skf_3,xgboost_seed_1_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.198
3909,xgboost,1_skf_4,xgboost_seed_1_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.237
3910,xgboost,2_skf_0,xgboost_seed_2_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.16
3912,xgboost,2_skf_2,xgboost_seed_2_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.221
3913,xgboost,2_skf_3,xgboost_seed_2_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.191
3914,xgboost,2_skf_4,xgboost_seed_2_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.27
3915,xgboost,3_skf_0,xgboost_seed_3_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.198
3916,xgboost,3_skf_1,xgboost_seed_3_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.16399999999999998
3917,xgboost,3_skf_2,xgboost_seed_3_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.191
3919,xgboost,3_skf_4,xgboost_seed_3_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.214
3920,xgboost,4_skf_0,xgboost_seed_4_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.207
3921,xgboost,4_skf_1,xgboost_seed_4_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.218
3922,xgboost,4_skf_2,xgboost_seed_4_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.105
3923,xgboost,4_skf_3,xgboost_seed_4_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.24
3924,xgboost,4_skf_4,xgboost_seed_4_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.157
3925,xgboost,5_skf_0,xgboost_seed_5_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.168
3926,xgboost,5_skf_1,xgboost_seed_5_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.157
3927,xgboost,5_skf_2,xgboost_seed_5_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.184
3928,xgboost,5_skf_3,xgboost_seed_5_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.191
3929,xgboost,5_skf_4,xgboost_seed_5_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.16399999999999998
3930,xgboost,6_skf_0,xgboost_seed_6_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.218
3931,xgboost,6_skf_1,xgboost_seed_6_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.187
3932,xgboost,6_skf_2,xgboost_seed_6_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.273
3933,xgboost,6_skf_3,xgboost_seed_6_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.109
3934,xgboost,6_skf_4,xgboost_seed_6_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.16
3935,xgboost,7_skf_0,xgboost_seed_7_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.126
3937,xgboost,7_skf_2,xgboost_seed_7_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.18899999999999997
3939,xgboost,7_skf_4,xgboost_seed_7_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.263
3940,xgboost,8_skf_0,xgboost_seed_8_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.157
3941,xgboost,8_skf_1,xgboost_seed_8_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.16
3942,xgboost,8_skf_2,xgboost_seed_8_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.168
3943,xgboost,8_skf_3,xgboost_seed_8_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.198
3944,xgboost,8_skf_4,xgboost_seed_8_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.207
3945,xgboost,9_skf_0,xgboost_seed_9_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.185
3946,xgboost,9_skf_1,xgboost_seed_9_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.278
3947,xgboost,9_skf_2,xgboost_seed_9_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.184
3948,xgboost,9_skf_3,xgboost_seed_9_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.16399999999999998
3949,xgboost,9_skf_4,xgboost_seed_9_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.185
3950,xgboost,10_skf_0,xgboost_seed_10_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.22699999999999998
3951,xgboost,10_skf_1,xgboost_seed_10_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.22399999999999998
3952,xgboost,10_skf_2,xgboost_seed_10_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.204
3953,xgboost,10_skf_3,xgboost_seed_10_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.249
3954,xgboost,10_skf_4,xgboost_seed_10_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.126
3955,xgboost,11_skf_0,xgboost_seed_11_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.14300000000000002
3956,xgboost,11_skf_1,xgboost_seed_11_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.14300000000000002
3957,xgboost,11_skf_2,xgboost_seed_11_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.185
3958,xgboost,11_skf_3,xgboost_seed_11_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.21100000000000002
3959,xgboost,11_skf_4,xgboost_seed_11_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.278
3960,xgboost,12_skf_0,xgboost_seed_12_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.126
3961,xgboost,12_skf_1,xgboost_seed_12_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.149
3962,xgboost,12_skf_2,xgboost_seed_12_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.256
3963,xgboost,12_skf_3,xgboost_seed_12_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.16
3964,xgboost,12_skf_4,xgboost_seed_12_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.214
3965,xgboost,13_skf_0,xgboost_seed_13_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.10800000000000001
3966,xgboost,13_skf_1,xgboost_seed_13_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.174
3967,xgboost,13_skf_2,xgboost_seed_13_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.254
3968,xgboost,13_skf_3,xgboost_seed_13_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.218
3969,xgboost,13_skf_4,xgboost_seed_13_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.205
3970,xgboost,14_skf_0,xgboost_seed_14_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.218
3971,xgboost,14_skf_1,xgboost_seed_14_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.105
3972,xgboost,14_skf_2,xgboost_seed_14_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.251
3973,xgboost,14_skf_3,xgboost_seed_14_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.153
3974,xgboost,14_skf_4,xgboost_seed_14_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.265
3975,xgboost,15_skf_0,xgboost_seed_15_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.184
3976,xgboost,15_skf_1,xgboost_seed_15_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.174
3977,xgboost,15_skf_2,xgboost_seed_15_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.14800000000000002
3978,xgboost,15_skf_3,xgboost_seed_15_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.214
3979,xgboost,15_skf_4,xgboost_seed_15_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.139
3980,xgboost,16_skf_0,xgboost_seed_16_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.126
3981,xgboost,16_skf_1,xgboost_seed_16_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.193
3982,xgboost,16_skf_2,xgboost_seed_16_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.201
3983,xgboost,16_skf_3,xgboost_seed_16_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.18100000000000002
3984,xgboost,16_skf_4,xgboost_seed_16_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.11699999999999999
3985,xgboost,17_skf_0,xgboost_seed_17_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.215
3986,xgboost,17_skf_1,xgboost_seed_17_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.247
3987,xgboost,17_skf_2,xgboost_seed_17_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.22399999999999998
3988,xgboost,17_skf_3,xgboost_seed_17_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.254
3989,xgboost,17_skf_4,xgboost_seed_17_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.11900000000000001
3990,xgboost,18_skf_0,xgboost_seed_18_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.147
3991,xgboost,18_skf_1,xgboost_seed_18_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.23199999999999998
3992,xgboost,18_skf_2,xgboost_seed_18_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.22699999999999998
3993,xgboost,18_skf_3,xgboost_seed_18_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.191
3994,xgboost,18_skf_4,xgboost_seed_18_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.204
3995,xgboost,19_skf_0,xgboost_seed_19_skf_0_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.18100000000000002
3996,xgboost,19_skf_1,xgboost_seed_19_skf_1_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.22399999999999998
3997,xgboost,19_skf_2,xgboost_seed_19_skf_2_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.23399999999999999
3998,xgboost,19_skf_3,xgboost_seed_19_skf_3_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.17600000000000002
3999,xgboost,19_skf_4,xgboost_seed_19_skf_4_paras_63_lr_0.001_n_700_depth_7_subsample_0.7_scale_pos_weight_0.66,0.198
